WaRecChangeIntentId,WaRecProcessId,WaRecChangeIntentTypeCode,WaRecChangeIntentTypeOtherDS,WaRecChangeIntentDispTypeCD,SeasonalOrTempChangeStartDate,SeasonalOrTempChangeEndDate,CreatedByUserName,CreatedDatetime,ModifiedByUserName,ModifiedDatetime
322,4657846,ChangePurpose,,,,,DGLE461,11/6/2014,DGLE461,11/6/2014
323,2271876,ChangePurpose,,,,,DGLE461,12/10/2014,DGLE461,12/10/2014
324,6364801,ChangePurpose,,,,,DGLE461,12/10/2014,DGLE461,12/10/2014
325,2285855,ChangePurpose,,,,,DGLE461,12/16/2014,DGLE461,12/16/2014
326,4530501,ChangePurpose,,,,,DGLE461,12/16/2014,DGLE461,12/16/2014
327,6367963,ChangePurpose,,,,,DGLE461,12/16/2014,DGLE461,12/16/2014
328,4296510,ChangePurpose,,,,,DGLE461,1/15/2015,DGLE461,1/15/2015
329,4491508,ChangePurpose,,,,,DGLE461,1/15/2015,DGLE461,1/15/2015
330,6554660,ChangePurpose,,,,,DGLE461,3/25/2015,DGLE461,3/25/2015
331,5281789,ChangePurpose,,,,,DGLE461,3/25/2015,DGLE461,3/25/2015
332,5281798,ChangePurpose,,,,,DGLE461,3/25/2015,DGLE461,3/25/2015
333,6554717,ChangePurpose,,,,,DGLE461,3/25/2015,DGLE461,3/25/2015
334,5600885,ChangePurpose,,,,,DGLE461,4/14/2015,DGLE461,4/14/2015
335,4470148,ChangePurpose,,,,,DGLE461,6/25/2015,DGLE461,6/25/2015
336,2272148,ChangePurpose,,,,,DGLE461,7/1/2015,DGLE461,7/1/2015
338,2285544,ChangePurpose,,,,,DGLE461,7/1/2015,DGLE461,7/1/2015
339,2285561,ChangePurpose,,,,,DGLE461,7/9/2015,DGLE461,7/9/2015
340,4530483,ChangePurpose,,,,,DGLE461,9/14/2015,DGLE461,9/14/2015
341,5080460,ChangePurpose,,,,,DKRO461,10/21/2014,DKRO461,10/21/2014
342,2084773,ChangePurpose,,,,,ERGU461,4/22/2004,ERGU461,4/22/2004
343,2087365,ChangePurpose,,,,,ERGU461,8/11/2004,ERGU461,8/11/2004
344,2084529,ChangePurpose,,,,,ERGU461,12/22/2005,ERGU461,12/22/2005
345,4201192,ChangePurpose,,,,,eurm461,6/14/2011,eurm461,6/14/2011
346,4586323,ChangePurpose,,,,,eurm461,6/15/2011,eurm461,6/15/2011
347,4259809,ChangePurpose,,,,,eurm461,6/15/2011,eurm461,6/15/2011
348,4273606,ChangePurpose,,,,,GGAL461,4/6/2012,GGAL461,4/6/2012
349,2087297,ChangePurpose,,,,,krod461,10/17/2008,krod461,10/17/2008
350,2086771,ChangePurpose,,,,,krod461,10/22/2008,krod461,10/22/2008
351,4220924,ChangePurpose,,,,,KTUS461,12/5/2005,KTUS461,12/5/2005
352,4254586,ChangePurpose,,,,,KTUS461,3/5/2007,KTUS461,3/5/2007
353,4244924,ChangePurpose,,,,,KTUS461,3/12/2007,KTUS461,3/12/2007
354,4265604,ChangePurpose,,,,,KTUS461,6/6/2007,KTUS461,6/6/2007
355,4150687,ChangePurpose,,,,,KTUS461,7/10/2007,KTUS461,7/10/2007
356,4150667,ChangePurpose,,,,,KTUS461,7/10/2007,KTUS461,7/10/2007
357,4183351,ChangePurpose,,,,,KTUS461,8/7/2007,KTUS461,8/7/2007
358,4224515,ChangePurpose,,,,,KTUS461,8/29/2007,KTUS461,8/29/2007
359,4225761,ChangePurpose,,,,,KTUS461,8/29/2007,KTUS461,8/29/2007
360,4227025,ChangePurpose,,,,,KTUS461,8/29/2007,KTUS461,8/29/2007
361,4227036,ChangePurpose,,,,,KTUS461,8/29/2007,KTUS461,8/29/2007
362,4226991,ChangePurpose,,,,,KTUS461,8/29/2007,KTUS461,8/29/2007
363,4463664,ChangePurpose,,,,,KTUS461,11/27/2007,KTUS461,11/27/2007
364,2094109,ChangePurpose,,,,,KTUS461,12/7/2007,KTUS461,12/7/2007
365,4168542,ChangePurpose,,,,,KTUS461,3/10/2008,KTUS461,3/10/2008
366,4142825,ChangePurpose,,,,,KTUS461,3/10/2008,KTUS461,3/10/2008
367,2088835,ChangePurpose,,,,,KTUS461,3/10/2008,KTUS461,3/10/2008
368,2145902,ChangePurpose,,,,,KTUS461,3/10/2008,KTUS461,3/10/2008
369,4307995,ChangePurpose,,,,,KTUS461,5/20/2008,KTUS461,5/20/2008
370,4524097,ChangePurpose,,,,,KTUS461,7/31/2008,KTUS461,7/31/2008
371,4476088,ChangePurpose,,,,,KTUS461,7/31/2008,KTUS461,7/31/2008
372,4191840,ChangePurpose,,,,,KTUS461,12/31/2008,KTUS461,12/31/2008
373,4191831,ChangePurpose,,,,,KTUS461,12/31/2008,KTUS461,12/31/2008
374,2145176,ChangePurpose,,,,,KTUS461,1/16/2009,KTUS461,1/16/2009
375,2145175,ChangePurpose,,,,,KTUS461,1/16/2009,KTUS461,1/16/2009
376,4678415,ChangePurpose,,,,,KTUS461,4/28/2010,KTUS461,4/28/2010
377,4308342,ChangePurpose,,,,,KTUS461,8/17/2010,KTUS461,8/17/2010
378,4341817,ChangePurpose,,,,,KTUS461,12/2/2010,KTUS461,12/2/2010
379,4199321,ChangePurpose,,,,,KTUS461,1/26/2011,KTUS461,1/26/2011
380,4223239,ChangePurpose,,,,,KTUS461,1/26/2011,KTUS461,1/26/2011
381,4163642,ChangePurpose,,,,,KTUS461,1/27/2011,KTUS461,1/27/2011
382,4656622,ChangePurpose,,,,,KTUS461,1/27/2011,KTUS461,1/27/2011
383,2144967,ChangePurpose,,,,,KTUS461,2/16/2011,KTUS461,2/16/2011
384,2145758,ChangePurpose,,,,,KTUS461,3/9/2011,KTUS461,3/9/2011
385,4323646,ChangePurpose,,,,,KTUS461,4/20/2011,KTUS461,4/20/2011
386,2129740,ChangePurpose,,,,,KTUS461,4/25/2011,KTUS461,4/25/2011
387,2088979,ChangePurpose,,,,,KTUS461,4/28/2011,KTUS461,4/28/2011
388,2088980,ChangePurpose,,,,,KTUS461,4/28/2011,KTUS461,4/28/2011
389,2144871,ChangePurpose,,,,,KTUS461,4/29/2011,KTUS461,4/29/2011
390,4181963,ChangePurpose,,,,,KTUS461,5/5/2011,KTUS461,5/5/2011
391,4237601,ChangePurpose,,,,,KTUS461,6/9/2011,KTUS461,6/9/2011
392,4730577,ChangePurpose,,,,,KTUS461,7/12/2011,KTUS461,7/12/2011
393,4709378,ChangePurpose,,,,,KTUS461,8/11/2011,KTUS461,8/11/2011
394,4709439,ChangePurpose,,,,,KTUS461,8/11/2011,KTUS461,8/11/2011
395,4709412,ChangePurpose,,,,,KTUS461,8/11/2011,KTUS461,8/11/2011
396,4699833,ChangePurpose,,,,,KTUS461,9/23/2011,KTUS461,9/23/2011
397,2145747,ChangePurpose,,,,,KTUS461,11/2/2011,KTUS461,11/2/2011
398,4145385,ChangePurpose,,,,,KTUS461,1/26/2012,KTUS461,1/26/2012
399,4146552,ChangePurpose,,,,,KTUS461,2/28/2012,KTUS461,2/28/2012
400,5199496,ChangePurpose,,,,,KTUS461,3/29/2012,KTUS461,3/29/2012
401,5199537,ChangePurpose,,,,,KTUS461,3/29/2012,KTUS461,3/29/2012
402,5161786,ChangePurpose,,,,,KTUS461,8/15/2012,KTUS461,8/15/2012
403,4691420,ChangePurpose,,,,,KTUS461,8/29/2012,KTUS461,8/29/2012
404,2032352,ChangePurpose,,,,,KTUS461,9/12/2012,KTUS461,9/12/2012
405,2129282,ChangePurpose,,,,,KTUS461,9/18/2012,KTUS461,9/18/2012
406,2129332,ChangePurpose,,,,,KTUS461,9/18/2012,KTUS461,9/18/2012
407,2129335,ChangePurpose,,,,,KTUS461,9/18/2012,KTUS461,9/18/2012
408,2129336,ChangePurpose,,,,,KTUS461,9/18/2012,KTUS461,9/18/2012
409,2129337,ChangePurpose,,,,,KTUS461,9/18/2012,KTUS461,9/18/2012
410,2129338,ChangePurpose,,,,,KTUS461,9/18/2012,KTUS461,9/18/2012
411,2143330,ChangePurpose,,,,,KTUS461,9/18/2012,KTUS461,9/18/2012
412,2145944,ChangePurpose,,,,,KTUS461,9/18/2012,KTUS461,9/18/2012
413,4237888,ChangePurpose,,,,,KTUS461,9/18/2012,KTUS461,9/18/2012
414,4238561,ChangePurpose,,,,,KTUS461,9/18/2012,KTUS461,9/18/2012
415,4274965,ChangePurpose,,,,,KTUS461,9/18/2012,KTUS461,9/18/2012
416,4288201,ChangePurpose,,,,,KTUS461,9/18/2012,KTUS461,9/18/2012
417,4399580,ChangePurpose,,,,,KTUS461,9/18/2012,KTUS461,9/18/2012
418,4923200,ChangePurpose,,,,,KTUS461,9/18/2012,KTUS461,9/18/2012
419,4150640,ChangePurpose,,,,,KTUS461,9/19/2012,KTUS461,9/19/2012
420,2143313,ChangePurpose,,,,,KTUS461,9/19/2012,KTUS461,9/19/2012
421,4150655,ChangePurpose,,,,,KTUS461,9/19/2012,KTUS461,9/19/2012
422,4150630,ChangePurpose,,,,,KTUS461,9/19/2012,KTUS461,9/19/2012
423,4412234,ChangePurpose,,,,,KTUS461,9/20/2012,KTUS461,9/20/2012
424,4265753,ChangePurpose,,,,,KTUS461,9/20/2012,KTUS461,9/20/2012
425,4259224,ChangePurpose,,,,,KTUS461,9/20/2012,KTUS461,9/20/2012
426,4223759,ChangePurpose,,,,,KTUS461,9/21/2012,KTUS461,9/21/2012
427,2087511,ChangePurpose,,,,,KTUS461,9/21/2012,KTUS461,9/21/2012
428,4414495,ChangePurpose,,,,,KTUS461,9/21/2012,KTUS461,9/21/2012
429,5479810,ChangePurpose,,,,,KTUS461,10/17/2012,KTUS461,10/17/2012
430,2087305,ChangePurpose,,,,,KTUS461,10/23/2012,KTUS461,10/23/2012
431,2087304,ChangePurpose,,,,,KTUS461,10/23/2012,KTUS461,10/23/2012
432,2087403,ChangePurpose,,,,,KTUS461,10/23/2012,KTUS461,10/23/2012
433,2087285,ChangePurpose,,,,,KTUS461,10/23/2012,KTUS461,10/23/2012
434,2087316,ChangePurpose,,,,,KTUS461,10/23/2012,KTUS461,10/23/2012
435,2087427,ChangePurpose,,,,,KTUS461,10/24/2012,KTUS461,10/24/2012
436,2087363,ChangePurpose,,,,,KTUS461,10/24/2012,KTUS461,10/24/2012
437,2087290,ChangePurpose,,,,,KTUS461,10/24/2012,KTUS461,10/24/2012
438,2087423,ChangePurpose,,,,,KTUS461,10/24/2012,KTUS461,10/24/2012
439,2087350,ChangePurpose,,,,,KTUS461,10/24/2012,KTUS461,10/24/2012
440,2087280,ChangePurpose,,,,,KTUS461,10/24/2012,KTUS461,10/24/2012
441,4467495,ChangePurpose,,,,,KTUS461,10/26/2012,KTUS461,10/26/2012
442,4504815,ChangePurpose,,,,,KTUS461,10/26/2012,KTUS461,10/26/2012
443,2129611,ChangePurpose,,,,,KTUS461,10/26/2012,KTUS461,10/26/2012
444,4723358,ChangePurpose,,,,,KTUS461,10/26/2012,KTUS461,10/26/2012
445,4235886,ChangePurpose,,,,,KTUS461,10/26/2012,KTUS461,10/26/2012
446,2145449,ChangePurpose,,,,,KTUS461,10/26/2012,KTUS461,10/26/2012
447,4585577,ChangePurpose,,,,,KTUS461,10/30/2012,KTUS461,10/30/2012
448,2089034,ChangePurpose,,,,,KTUS461,11/1/2012,KTUS461,11/1/2012
449,2088952,ChangePurpose,,,,,KTUS461,11/1/2012,KTUS461,11/1/2012
450,4651608,ChangePurpose,,,,,KTUS461,11/7/2012,KTUS461,11/7/2012
451,4245980,ChangePurpose,,,,,KTUS461,11/7/2012,KTUS461,11/7/2012
452,4698984,ChangePurpose,,,,,KTUS461,11/16/2012,KTUS461,11/16/2012
453,4709390,ChangePurpose,,,,,KTUS461,11/28/2012,KTUS461,11/28/2012
454,4329809,ChangePurpose,,,,,KTUS461,12/5/2012,KTUS461,12/5/2012
455,4732491,ChangePurpose,,,,,KTUS461,12/7/2012,KTUS461,12/7/2012
456,4254987,ChangePurpose,,,,,KTUS461,12/18/2012,KTUS461,12/18/2012
457,4255016,ChangePurpose,,,,,KTUS461,12/18/2012,KTUS461,12/18/2012
458,4492903,ChangePurpose,,,,,KTUS461,12/18/2012,KTUS461,12/18/2012
459,4597575,ChangePurpose,,,,,KTUS461,12/18/2012,KTUS461,12/18/2012
460,4597598,ChangePurpose,,,,,KTUS461,12/18/2012,KTUS461,12/18/2012
461,4664165,ChangePurpose,,,,,KTUS461,12/18/2012,KTUS461,12/18/2012
462,4664208,ChangePurpose,,,,,KTUS461,12/18/2012,KTUS461,12/18/2012
463,2088960,ChangePurpose,,,,,KTUS461,1/3/2013,KTUS461,1/3/2013
464,2088683,ChangePurpose,,,,,KTUS461,1/3/2013,KTUS461,1/3/2013
465,2088723,ChangePurpose,,,,,KTUS461,1/3/2013,KTUS461,1/3/2013
466,2144872,ChangePurpose,,,,,KTUS461,1/3/2013,KTUS461,1/3/2013
467,2144873,ChangePurpose,,,,,KTUS461,1/3/2013,KTUS461,1/3/2013
468,2144874,ChangePurpose,,,,,KTUS461,1/3/2013,KTUS461,1/3/2013
469,4153269,ChangePurpose,,,,,KTUS461,1/3/2013,KTUS461,1/3/2013
470,4155013,ChangePurpose,,,,,KTUS461,1/3/2013,KTUS461,1/3/2013
471,4308018,ChangePurpose,,,,,KTUS461,1/23/2013,KTUS461,1/23/2013
472,2144941,ChangePurpose,,,,,KTUS461,2/12/2013,KTUS461,2/12/2013
473,4701826,ChangePurpose,,,,,KTUS461,3/6/2013,KTUS461,3/6/2013
474,5199896,ChangePurpose,,,,,KTUS461,3/8/2013,KTUS461,3/8/2013
475,4225705,ChangePurpose,,,,,KTUS461,3/13/2013,KTUS461,3/13/2013
476,4258907,ChangePurpose,,,,,KTUS461,3/22/2013,KTUS461,3/22/2013
477,4642318,ChangePurpose,,,,,KTUS461,3/29/2013,KTUS461,3/29/2013
478,4504782,ChangePurpose,,,,,KTUS461,4/3/2013,KTUS461,4/3/2013
479,4224556,ChangePurpose,,,,,KTUS461,4/8/2013,KTUS461,4/8/2013
480,2129333,ChangePurpose,,,,,KTUS461,4/9/2013,KTUS461,4/9/2013
481,4695094,ChangePurpose,,,,,KTUS461,4/11/2013,KTUS461,4/11/2013
482,2089997,ChangePurpose,,,,,KTUS461,4/30/2013,KTUS461,4/30/2013
483,2089992,ChangePurpose,,,,,KTUS461,4/30/2013,KTUS461,4/30/2013
484,4723377,ChangePurpose,,,,,KTUS461,5/1/2013,KTUS461,5/1/2013
485,4225624,ChangePurpose,,,,,KTUS461,5/6/2013,KTUS461,5/6/2013
486,4251613,ChangePurpose,,,,,KTUS461,5/7/2013,KTUS461,5/7/2013
487,4241520,ChangePurpose,,,,,KTUS461,5/7/2013,KTUS461,5/7/2013
488,2145513,ChangePurpose,,,,,KTUS461,5/8/2013,KTUS461,5/8/2013
489,4731664,ChangePurpose,,,,,KTUS461,5/13/2013,KTUS461,5/13/2013
490,4225634,ChangePurpose,,,,,KTUS461,5/16/2013,KTUS461,5/16/2013
491,4259265,ChangePurpose,,,,,KTUS461,6/26/2013,KTUS461,6/26/2013
492,5801916,ChangePurpose,,,,,KTUS461,6/26/2013,KTUS461,6/26/2013
493,5601286,ChangePurpose,,,,,KTUS461,7/8/2013,KTUS461,7/8/2013
494,2144903,ChangePurpose,,,,,KTUS461,9/6/2013,KTUS461,9/6/2013
495,2089035,ChangePurpose,,,,,KTUS461,9/9/2013,KTUS461,9/9/2013
496,2129620,ChangePurpose,,,,,KTUS461,9/9/2013,KTUS461,9/9/2013
497,2145608,ChangePurpose,,,,,KTUS461,9/9/2013,KTUS461,9/9/2013
498,2129331,ChangePurpose,,,,,KTUS461,9/9/2013,KTUS461,9/9/2013
499,4160494,ChangePurpose,,,,,KTUS461,9/20/2013,KTUS461,9/20/2013
500,2129543,ChangePurpose,,,,,KTUS461,9/20/2013,KTUS461,9/20/2013
501,2089977,ChangePurpose,,,,,KTUS461,9/20/2013,KTUS461,9/20/2013
502,2129424,ChangePurpose,,,,,KTUS461,10/10/2013,KTUS461,10/10/2013
503,2129560,ChangePurpose,,,,,KTUS461,10/15/2013,KTUS461,10/15/2013
504,2146088,ChangePurpose,,,,,KTUS461,10/15/2013,KTUS461,10/15/2013
505,2089978,ChangePurpose,,,,,KTUS461,10/15/2013,KTUS461,10/15/2013
506,2143452,ChangePurpose,,,,,KTUS461,10/15/2013,KTUS461,10/15/2013
507,2129625,ChangePurpose,,,,,KTUS461,10/15/2013,KTUS461,10/15/2013
508,2088958,ChangePurpose,,,,,KTUS461,10/15/2013,KTUS461,10/15/2013
509,4731588,ChangePurpose,,,,,KTUS461,10/29/2013,KTUS461,10/29/2013
510,5441652,ChangePurpose,,,,,KTUS461,11/5/2013,KTUS461,11/5/2013
511,2143046,ChangePurpose,,,,,KTUS461,1/8/2014,KTUS461,1/8/2014
512,4173438,ChangePurpose,,,,,KTUS461,4/18/2014,KTUS461,4/18/2014
513,4251776,ChangePurpose,,,,,KTUS461,4/18/2014,KTUS461,4/18/2014
514,2143584,ChangePurpose,,,,,KTUS461,4/23/2014,KTUS461,4/23/2014
515,4224493,ChangePurpose,,,,,KTUS461,4/24/2014,KTUS461,4/24/2014
516,2129465,ChangePurpose,,,,,KTUS461,5/14/2014,KTUS461,5/14/2014
517,2144746,ChangePurpose,,,,,KTUS461,6/3/2014,KTUS461,6/3/2014
518,4157414,ChangePurpose,,,,,KTUS461,6/3/2014,KTUS461,6/3/2014
519,4646981,ChangePurpose,,,,,KTUS461,6/3/2014,KTUS461,6/3/2014
520,4646994,ChangePurpose,,,,,KTUS461,6/3/2014,KTUS461,6/3/2014
521,5160260,ChangePurpose,,,,,KTUS461,6/3/2014,KTUS461,6/3/2014
522,4710450,ChangePurpose,,,,,KTUS461,6/17/2014,KTUS461,6/17/2014
523,4581954,ChangePurpose,,,,,KTUS461,7/10/2014,KTUS461,7/10/2014
524,5565158,ChangePurpose,,,,,KTUS461,7/25/2014,KTUS461,7/25/2014
525,2146115,ChangePurpose,,,,,KTUS461,7/30/2014,KTUS461,7/30/2014
526,4470608,ChangePurpose,,,,,KTUS461,8/19/2014,KTUS461,8/19/2014
527,6129685,ChangePurpose,,,,,KTUS461,9/2/2014,KTUS461,9/2/2014
528,4726796,ChangePurpose,,,,,KTUS461,9/4/2014,KTUS461,9/4/2014
529,4726775,ChangePurpose,,,,,KTUS461,9/4/2014,KTUS461,9/4/2014
530,4726910,ChangePurpose,,,,,KTUS461,9/4/2014,KTUS461,9/4/2014
531,2129421,ChangePurpose,,,,,KTUS461,9/19/2014,KTUS461,9/19/2014
532,2129733,ChangePurpose,,,,,KTUS461,9/19/2014,KTUS461,9/19/2014
533,2095238,ChangePurpose,,,,,KTUS461,9/19/2014,KTUS461,9/19/2014
534,4286176,ChangePurpose,,,,,KTUS461,10/28/2014,KTUS461,10/28/2014
535,6321546,ChangePurpose,,,,,KTUS461,10/28/2014,KTUS461,10/28/2014
536,4286108,ChangePurpose,,,,,KTUS461,10/28/2014,KTUS461,10/28/2014
537,4639220,ChangePurpose,,,,,KTUS461,11/6/2014,KTUS461,11/6/2014
538,4677272,ChangePurpose,,,,,KTUS461,12/9/2014,KTUS461,12/9/2014
539,4163673,ChangePurpose,,,,,KTUS461,1/6/2015,KTUS461,1/6/2015
540,4159484,ChangePurpose,,,,,KTUS461,1/6/2015,KTUS461,1/6/2015
541,6256183,ChangePurpose,,,,,KTUS461,1/15/2015,KTUS461,1/15/2015
542,6418332,ChangePurpose,,,,,KTUS461,1/16/2015,KTUS461,1/16/2015
543,6325139,ChangePurpose,,,,,KTUS461,1/21/2015,KTUS461,1/21/2015
544,2129629,ChangePurpose,,,,,KTUS461,1/27/2015,KTUS461,1/27/2015
545,2089801,ChangePurpose,,,,,KTUS461,1/27/2015,KTUS461,1/27/2015
546,6265350,ChangePurpose,,,,,KTUS461,1/27/2015,KTUS461,1/27/2015
547,6455634,ChangePurpose,,,,,KTUS461,1/28/2015,KTUS461,1/28/2015
548,4232182,ChangePurpose,,,,,KTUS461,2/26/2015,KTUS461,2/26/2015
549,4846246,ChangePurpose,,,,,KTUS461,3/10/2015,KTUS461,3/10/2015
550,4846172,ChangePurpose,,,,,KTUS461,3/10/2015,KTUS461,3/10/2015
551,6361904,ChangePurpose,,,,,KTUS461,3/26/2015,KTUS461,3/26/2015
552,4242247,ChangePurpose,,,,,KTUS461,4/1/2015,KTUS461,4/1/2015
553,4242188,ChangePurpose,,,,,KTUS461,4/1/2015,KTUS461,4/1/2015
554,6556895,ChangePurpose,,,,,KTUS461,4/1/2015,KTUS461,4/1/2015
555,5239517,ChangePurpose,,,,,KTUS461,4/8/2015,KTUS461,4/8/2015
556,4726815,ChangePurpose,,,,,KTUS461,4/15/2015,KTUS461,4/15/2015
557,4726863,ChangePurpose,,,,,KTUS461,4/16/2015,KTUS461,4/16/2015
558,2129720,ChangePurpose,,,,,KTUS461,4/17/2015,KTUS461,4/17/2015
559,5727968,ChangePurpose,,,,,KTUS461,4/30/2015,KTUS461,4/30/2015
560,4145736,ChangePurpose,,,,,KTUS461,5/29/2015,KTUS461,5/29/2015
561,2145912,ChangePurpose,,,,,KTUS461,6/3/2015,KTUS461,6/3/2015
562,2145887,ChangePurpose,,,,,KTUS461,6/3/2015,KTUS461,6/3/2015
563,2146092,ChangePurpose,,,,,KTUS461,6/3/2015,KTUS461,6/3/2015
564,5160824,ChangePurpose,,,,,KTUS461,6/5/2015,KTUS461,6/5/2015
565,4334015,ChangePurpose,,,,,KTUS461,6/26/2015,KTUS461,6/26/2015
566,4152881,ChangePurpose,,,,,KTUS461,6/26/2015,KTUS461,6/26/2015
567,2084771,ChangePurpose,,,,,KTUS461,7/2/2015,KTUS461,7/2/2015
568,4445180,ChangePurpose,,,,,KTUS461,7/9/2015,KTUS461,7/9/2015
569,4268967,ChangePurpose,,,,,KTUS461,7/9/2015,KTUS461,7/9/2015
570,6556970,ChangePurpose,,,,,KTUS461,7/15/2015,KTUS461,7/15/2015
571,4145983,ChangePurpose,,,,,KTUS461,7/23/2015,KTUS461,7/23/2015
572,4145428,ChangePurpose,,,,,KTUS461,7/23/2015,KTUS461,7/23/2015
573,2145103,ChangePurpose,,,,,KTUS461,7/23/2015,KTUS461,7/23/2015
574,2145458,ChangePurpose,,,,,KTUS461,7/23/2015,KTUS461,7/23/2015
575,2145469,ChangePurpose,,,,,KTUS461,7/23/2015,KTUS461,7/23/2015
576,2145859,ChangePurpose,,,,,KTUS461,7/23/2015,KTUS461,7/23/2015
577,2089831,ChangePurpose,,,,,KTUS461,7/23/2015,KTUS461,7/23/2015
578,2088906,ChangePurpose,,,,,KTUS461,7/29/2015,KTUS461,7/29/2015
579,2144957,ChangePurpose,,,,,KTUS461,7/29/2015,KTUS461,7/29/2015
580,6275716,ChangePurpose,,,,,KTUS461,7/30/2015,KTUS461,7/30/2015
581,4504832,ChangePurpose,,,,,KTUS461,8/4/2015,KTUS461,8/4/2015
582,6124975,ChangePurpose,,,,,DGLE461,2/19/2014,DGLE461,2/19/2014
583,6125492,ChangePurpose,,,,,DGLE461,2/19/2014,DGLE461,2/19/2014
584,6125516,ChangePurpose,,,,,DGLE461,2/19/2014,DGLE461,2/19/2014
585,4491972,ChangePurpose,,,,,DGLE461,2/25/2014,DGLE461,2/25/2014
586,4498426,ChangePurpose,,,,,DGLE461,2/25/2014,DGLE461,2/25/2014
587,4730403,ChangePurpose,,,,,DGLE461,3/10/2014,DGLE461,3/10/2014
588,6166313,ChangePurpose,,,,,DGLE461,4/3/2014,DGLE461,4/3/2014
589,4500738,ChangePurpose,,,,,DGLE461,4/21/2014,DGLE461,4/21/2014
590,4484880,ChangePurpose,,,,,DGLE461,4/29/2014,DGLE461,4/29/2014
591,6206802,ChangePurpose,,,,,DGLE461,4/30/2014,DGLE461,4/30/2014
592,6219806,ChangePurpose,,,,,DGLE461,5/7/2014,DGLE461,5/7/2014
593,4292912,ChangePurpose,,,,,DGLE461,5/15/2014,DGLE461,5/15/2014
594,4296503,ChangePurpose,,,,,DGLE461,5/28/2014,DGLE461,5/28/2014
595,5443590,ChangePurpose,,,,,DGLE461,8/4/2014,DGLE461,8/4/2014
596,5443461,ChangePurpose,,,,,DGLE461,8/4/2014,DGLE461,8/4/2014
597,6270988,ChangePurpose,,,,,DGLE461,8/4/2014,DGLE461,8/4/2014
598,6271022,ChangePurpose,,,,,DGLE461,8/4/2014,DGLE461,8/4/2014
599,4291636,ChangePurpose,,,,,DGLE461,8/12/2014,DGLE461,8/12/2014
600,6285264,ChangePurpose,,,,,DGLE461,10/21/2014,DGLE461,10/21/2014
601,4485166,ChangePurpose,,,,,DGLE461,10/21/2014,DGLE461,10/21/2014
602,2285569,ChangePurpose,,,,,DGLE461,11/5/2014,DGLE461,11/5/2014
603,5280729,ChangePurpose,,,,,DGLE461,11/6/2014,DGLE461,11/6/2014
604,4471945,ChangePurpose,,,,,DGLE461,11/12/2014,DGLE461,11/12/2014
605,6324550,ChangePurpose,,,,,DGLE461,11/12/2014,DGLE461,11/12/2014
606,4847975,ChangePurpose,,,,,DGLE461,11/17/2014,DGLE461,11/17/2014
607,4291629,ChangePurpose,,,,,DGLE461,12/15/2014,DGLE461,12/15/2014
608,6404604,ChangePurpose,,,,,DGLE461,12/22/2014,DGLE461,12/22/2014
609,6554674,ChangePurpose,,,,,DGLE461,3/25/2015,DGLE461,3/25/2015
610,6554692,ChangePurpose,,,,,DGLE461,3/25/2015,DGLE461,3/25/2015
611,4499116,ChangePurpose,,,,,DGLE461,3/25/2015,DGLE461,3/25/2015
612,4496551,ChangePurpose,,,,,DGLE461,3/31/2015,DGLE461,3/31/2015
613,5442024,ChangePurpose,,,,,DGLE461,4/6/2015,DGLE461,4/6/2015
614,5442067,ChangePurpose,,,,,DGLE461,4/6/2015,DGLE461,4/6/2015
615,5442001,ChangePurpose,,,,,DGLE461,4/6/2015,DGLE461,4/6/2015
616,4471462,ChangePurpose,,,,,DGLE461,6/25/2015,DGLE461,6/25/2015
617,6664463,ChangePurpose,,,,,DGLE461,6/25/2015,DGLE461,6/25/2015
618,6664505,ChangePurpose,,,,,DGLE461,6/25/2015,DGLE461,6/25/2015
619,2285805,ChangePurpose,,,,,DGLE461,7/9/2015,DGLE461,7/9/2015
620,6685217,ChangePurpose,,,,,DGLE461,8/4/2015,DGLE461,8/4/2015
621,4472552,ChangePurpose,,,,,DGLE461,8/19/2015,DGLE461,8/19/2015
622,6125559,ChangePurpose,,,,,DGLE461,9/10/2015,DGLE461,9/10/2015
623,2084504,ChangePurpose,,,,,ERGU461,8/9/2004,ERGU461,8/9/2004
624,2085037,ChangePurpose,,,,,ERGU461,8/10/2004,ERGU461,8/10/2004
626,4204096,ChangePurpose,,,,,ERGU461,7/17/2008,ERGU461,7/17/2008
627,4649235,ChangePurpose,,,,,eurm461,6/21/2011,eurm461,6/21/2011
628,4222641,ChangePurpose,,,,,GGAL461,4/22/2009,GGAL461,4/22/2009
629,2087588,ChangePurpose,,,,,GGAL461,3/3/2010,GGAL461,3/3/2010
630,4487028,ChangePurpose,,,,,GGAL461,3/6/2012,GGAL461,3/6/2012
631,4259696,ChangePurpose,,,,,GGAL461,6/7/2012,GGAL461,6/7/2012
632,4175514,ChangePurpose,,,,,krod461,10/16/2008,krod461,10/16/2008
633,2086918,ChangePurpose,,,,,krod461,12/3/2008,krod461,12/3/2008
634,2084774,ChangePurpose,,,,,krod461,12/10/2008,krod461,12/10/2008
635,4142884,ChangePurpose,,,,,KTUS461,5/3/2005,KTUS461,5/3/2005
636,4168535,ChangePurpose,,,,,KTUS461,11/15/2005,KTUS461,11/15/2005
637,4244911,ChangePurpose,,,,,KTUS461,3/29/2007,KTUS461,3/29/2007
638,4259252,ChangePurpose,,,,,KTUS461,4/25/2007,KTUS461,4/25/2007
