WaRecId,WaRecChangeIntentTypeCode
5967083,AddSource
6799537,AddSource
6799537,ChangeEntireWR
6799537,ChangePlaceOfUse
2090004,ChangePlaceOfUse
6798811,ChangeEntireWR
6798811,ChangeSource
6798811,ChangePlaceOfUse
2129445,ChangePurpose
2129445,ChangePlaceOfUse
2129445,AddSource
2145002,ChangeSource
2145002,ChangePlaceOfUse
4191831,ChangePurpose
4191831,AddSource
2089195,AddSource
2145148,AddSource
2145148,ChangeSource
2145148,ChangePlaceOfUse
2089215,AddSource
2089215,ChangePlaceOfUse
2089803,ChangePlaceOfUse
2089803,AddSource
2145747,ChangePurpose
2145747,ChangePlaceOfUse
2145747,ChangeOther
2145747,ChangeSource
2145747,AddSource
6799732,AddSource
6799732,ChangeEntireWR
6799732,ChangePlaceOfUse
6799732,AddIrrigatedArea
6799732,ChangeOther
4554825,ChangeEntireWR
4554825,ChangeOther
4554825,ChangePurpose
4554825,ChangeSource
4554825,ChangePlaceOfUse
2089831,ChangePlaceOfUse
2089831,ChangePurpose
2089831,AddSource
2143461,ChangeOther
4185020,AddSource
4185020,ChangeEntireWR
6799333,ChangePlaceOfUse
6799333,ChangeEntireWR
4343570,ChangeEntireWR
4343570,AddSource
4343570,ChangePlaceOfUse
4690093,ChangeSource
2145841,ChangeOther
6800567,AddSource
6800567,ChangeSource
6800567,ChangePlaceOfUse
2145172,AddSource
4686758,AddSource
4686758,ChangeEntireWR
4686758,ChangePlaceOfUse
2146113,AddSource
2146113,ChangeSource
4174206,ChangePurpose
4174206,AddSource
4174206,AddPurpose
4174206,ChangePlaceOfUse
2145923,AddSource
2129312,AddSource
2145178,ChangePlaceOfUse
4681816,ChangePlaceOfUse
4681816,AddPurpose
4681816,AddSource
4681816,ChangePurpose
4681816,ChangeOther
5728382,ChangePlaceOfUse
5728382,ChangeSource
5728382,ChangeEntireWR
4709390,ChangePurpose
4709390,ChangePlaceOfUse
4709390,AddSource
4598053,ChangePlaceOfUse
4598053,ChangeSource
4598053,ChangeEntireWR
4205526,AddSource
4205526,ChangeOther
6361876,ChangePlaceOfUse
5118025,ChangeSource
5118025,AddSource
5118025,ChangePlaceOfUse
4710461,ChangePurpose
4710461,AddSource
4710461,ChangePlaceOfUse
4710461,Consolidate
4710461,ChangeSource
2129708,AddSource
2129708,ChangePlaceOfUse
6800679,WRAOther
6800679,ChangePurpose
6800679,ChangePlaceOfUse
4240099,ChangeSource
4240099,AddSource
4342862,ChangePartOfWR
4342862,AddSource
6558972,ChangeSource
6558972,ChangePlaceOfUse
2145847,ChangeSource
2145847,AddSource
4143207,ChangePlaceOfUse
4143207,ChangeOther
4203792,ChangeOther
4203792,ChangeSource
2145087,AddSource
2145087,ChangePlaceOfUse
6798801,ChangePlaceOfUse
6798801,ChangeEntireWR
4709321,AddSource
4709321,ChangePlaceOfUse
4709321,ChangePurpose
4709366,ChangePurpose
4709366,ChangePlaceOfUse
4709366,AddSource
4709378,AddSource
4709378,ChangePlaceOfUse
4709378,ChangePurpose
2145804,ChangePlaceOfUse
2145804,ChangeSource
2145667,AddPurpose
2145667,ChangePurpose
2145667,AddSource
2145667,ChangePlaceOfUse
2145128,AddSource
2145913,ChangePurpose
2145913,ChangeSource
2145913,ChangePlaceOfUse
2145391,Consolidate
2145391,AddSource
2145450,AddSource
2145450,ChangePlaceOfUse
2089194,AddSource
2145922,AddSource
2145760,ChangePlaceOfUse
4145398,ChangePurpose
4145398,ChangeSource
4145398,AddSource
4145398,ChangeEntireWR
4145398,ChangePlaceOfUse
2129298,ChangeSource
2129298,AddSource
2145851,AddSource
4143198,ChangeOther
4143198,ChangePlaceOfUse
2129299,ChangeSource
2129299,AddSource
2145850,AddSource
4143176,ChangePlaceOfUse
2129300,ChangeSource
2129300,AddSource
2145852,AddSource
4143167,ChangePlaceOfUse
2088964,ChangePlaceOfUse
2088964,AddSource
4159475,ChangePlaceOfUse
4159475,ChangeSource
4163656,ChangeEntireWR
4163656,ChangePlaceOfUse
4163656,ChangeSource
4163656,ChangePurpose
4163667,ChangePurpose
4163667,ChangeSource
4163667,ChangePlaceOfUse
4163673,ChangePurpose
4163673,ChangeSource
4163673,ChangePlaceOfUse
4323356,AddSource
4323341,AddSource
4731500,AddSource
4731500,ChangePlaceOfUse
6717174,ChangePlaceOfUse
6717174,ChangeEntireWR
6717174,AddSource
6716960,AddSource
6716960,ChangeEntireWR
6716960,ChangePlaceOfUse
4492989,ChangePlaceOfUse
4492989,AddSource
4492977,AddSource
4492977,ChangePlaceOfUse
2088967,ChangePlaceOfUse
2088967,ChangeEntireWR
2088967,ChangeSource
2145129,AddSource
2145912,ChangePurpose
2145912,ChangePlaceOfUse
2145912,ChangeSource
2129301,ChangeSource
2129301,AddSource
2145600,AddSource
4143266,ChangePlaceOfUse
2145599,AddSource
4143146,ChangePlaceOfUse
2129304,ChangePlaceOfUse
2129304,ChangeSource
2129304,AddSource
2145601,AddSource
4143245,ChangePlaceOfUse
4275765,ChangePlaceOfUse
4257039,AddSource
2095231,ChangeSource
2095231,ChangePurpose
4256911,AddSource
2143478,ChangePlaceOfUse
6802393,ChangeEntireWR
6802393,ChangePlaceOfUse
4260070,ChangePurpose
4260070,ChangePlaceOfUse
4260070,ChangeSource
4205513,ChangeOther
4205513,AddSource
4399565,ChangePlaceOfUse
4399565,AddSource
4507715,ChangePlaceOfUse
4507715,ChangeSource
4507715,ChangeEntireWR
4507715,ChangePurpose
4507715,AddSource
4152601,ChangePlaceOfUse
2145602,AddSource
2145602,ChangeSource
4143257,ChangePlaceOfUse
4259062,ChangePlaceOfUse
6798847,ChangeSource
6798847,ChangeEntireWR
4184470,ChangeEntireWR
4184470,AddSource
6717111,ChangeEntireWR
6717111,AddSource
6717111,ChangePlaceOfUse
4688925,ChangeOther
2145962,AddSource
2139378,AddSource
2139378,ChangePlaceOfUse
6801788,ChangePlaceOfUse
6801788,AddSource
6801788,ChangeEntireWR
4284633,ChangePlaceOfUse
4284633,ChangeSource
4286108,ChangePurpose
4286108,AddSource
4286108,ChangePlaceOfUse
4257006,AddSource
2129578,AddSource
2145126,AddSource
4223388,ChangePlaceOfUse
4223388,AddSource
4223388,ChangePurpose
2145473,AddSource
2145474,AddSource
2145474,ChangePlaceOfUse
2145497,AddSource
4506418,ChangeSource
4506418,ChangePlaceOfUse
4506418,ChangePurpose
4254434,ChangePlaceOfUse
4254434,ChangeOther
4254434,ChangePurpose
4254434,ChangeSource
6800345,ChangePlaceOfUse
6800345,ChangePartOfWR
6798836,ChangeEntireWR
6798836,ChangePlaceOfUse
6009240,AddSource
6009240,ChangePartOfWR
6009240,ChangePlaceOfUse
6009240,ChangeSource
6009240,ChangeOther
6800344,ChangePlaceOfUse
6800344,ChangeSource
6800344,AddSource
2088969,AddSource
4152876,ChangePlaceOfUse
2145422,AddSource
2145422,ChangePlaceOfUse
2145803,ChangeSource
2145803,ChangePlaceOfUse
2145176,ChangePurpose
2145176,ChangePlaceOfUse
2145176,ChangeSource
2145173,ChangePlaceOfUse
2145173,AddSource
2088965,AddSource
2088965,ChangeSource
2088965,ChangeEntireWR
2088965,ChangeOther
2088965,ChangePlaceOfUse
4334999,ChangePlaceOfUse
4334999,ChangeSource
2129579,AddSource
2145123,AddSource
4221635,ChangeSource
4221635,ChangePlaceOfUse
4221635,AddSource
2129577,AddSource
2145124,AddSource
4221670,ChangePurpose
4221670,ChangePlaceOfUse
4221670,AddSource
4498225,AddSource
2145175,ChangePlaceOfUse
2145175,ChangeSource
2145175,ChangePurpose
2145175,AddSource
2089778,ChangeEntireWR
2089778,ChangePurpose
2089778,ChangePlaceOfUse
2129580,AddSource
2145125,AddSource
4223365,AddSource
4223365,ChangePurpose
4223365,ChangePlaceOfUse
2129303,AddSource
2129303,ChangeSource
2145603,AddSource
4143186,ChangePlaceOfUse
6460443,ChangePlaceOfUse
6460443,ChangeSource
2145777,ChangePlaceOfUse
2145777,AddSource
2089044,ChangeSource
2089044,ChangePlaceOfUse
4323627,ChangePlaceOfUse
4323627,ChangePartOfWR
4323627,AddSource
4469414,ChangeEntireWR
4469414,AddSource
4469414,AddPurpose
4469414,ChangePlaceOfUse
2129317,ChangePlaceOfUse
2145775,ChangePlaceOfUse
2145775,AddSource
2129628,AddSource
2129628,ChangeEntireWR
2089802,ChangePlaceOfUse
2089802,AddSource
4261818,ChangeEntireWR
4261818,AddSource
2144879,AddSource
4215245,ChangePlaceOfUse
2145931,ChangePlaceOfUse
4142869,ChangeOther
4142869,Consolidate
4142869,ChangeEntireWR
4142869,AddSource
2145864,ChangePlaceOfUse
2089762,ChangePlaceOfUse
6717046,ChangePlaceOfUse
6717046,AddSource
6717046,ChangeEntireWR
2145476,ChangePlaceOfUse
2145476,AddSource
4582123,ChangeSource
4582123,ChangePurpose
4582123,AddIrrigatedArea
4582123,ChangeOther
4581954,AddPurpose
4581954,ChangePlaceOfUse
4581954,ChangePurpose
4581954,ChangeEntireWR
4581954,ChangeSource
2129315,AddSource
2129315,ChangeEntireWR
6801179,ChangeSource
6801179,ChangePlaceOfUse
6801179,ChangeEntireWR
2129719,AddSource
2129719,ChangeEntireWR
2129719,ChangePlaceOfUse
2145764,ChangeSource
6800343,ChangeSource
6800343,ChangePlaceOfUse
6800343,AddSource
2144925,AddSource
2144925,ChangeOther
5199122,ChangeEntireWR
5199122,AddSource
2145735,ChangePurpose
2145735,ChangeSource
2145735,ChangePlaceOfUse
4342829,AddSource
4342829,ChangePlaceOfUse
4342829,ChangePurpose
2089804,ChangePlaceOfUse
2089804,AddSource
4261803,AddSource
4261803,ChangeEntireWR
4205499,AddSource
4205499,ChangeOther
2129563,ChangePlaceOfUse
2129563,ChangePurpose
2129563,AddSource
4504832,ChangeSource
4504832,ChangePlaceOfUse
6799981,ChangeEntireWR
6799981,ChangeSource
2089135,ChangeSource
2089135,ChangePlaceOfUse
2129717,ChangeEntireWR
2129717,AddSource
2129717,ChangePlaceOfUse
2145161,ChangePlaceOfUse
2145161,AddSource
4169831,AddSource
2144894,AddSource
2144894,ChangeOther
2144894,ChangePlaceOfUse
4287803,AddSource
4287803,ChangePlaceOfUse
4287803,ChangePartOfWR
4287803,Consolidate
4271327,ChangePlaceOfUse
4271327,ChangeEntireWR
4271327,AddIrrigatedArea
2087220,AddSource
4152351,ChangePlaceOfUse
4152351,AddSource
2032407,ChangeSource
2032407,ChangePlaceOfUse
2032407,AddSource
4346483,ChangePurpose
4346483,ChangeEntireWR
4346483,ChangeOther
2084786,ChangePlaceOfUse
2084786,ChangePurpose
4145649,ChangePlaceOfUse
2085117,AddSource
2086962,AddSource
2086962,ChangePlaceOfUse
4688940,AddSource
4222641,ChangeSource
4222641,ChangePurpose
4222641,ChangePlaceOfUse
6560768,AddSource
6560768,ChangePlaceOfUse
6560768,ChangeOther
6560881,ChangePlaceOfUse
6560881,AddSource
6560881,AddIrrigatedArea
2084871,ChangePlaceOfUse
2084871,ChangePurpose
2084871,ChangeSource
2087217,AddSource
2087218,AddSource
4265926,ChangeEntireWR
4265926,AddSource
4265926,ChangeSource
2087511,ChangePlaceOfUse
2087511,ChangePurpose
2087511,AddPurpose
6722220,ChangeEntireWR
6722220,AddIrrigatedArea
6722220,ChangePlaceOfUse
4494349,ChangeOther
4494349,ChangeEntireWR
4494349,AddPurpose
4494349,AddSource
4494349,ChangePlaceOfUse
4494832,ChangePurpose
4494832,WRAOther
2085034,AddSource
2087671,ChangePurpose
2087671,AddIrrigatedArea
2087671,ChangePlaceOfUse
4211690,AddSource
4211690,ChangeEntireWR
2032842,ChangePlaceOfUse
4187537,AddIrrigatedArea
4187537,ChangePlaceOfUse
4187537,AddSource
2086920,ChangePlaceOfUse
2086920,ChangeSource
2086920,AddSource
2087339,AddSource
2087517,ChangePlaceOfUse
2087517,ChangePurpose
4341703,AddSource
4342430,AddSource
4342565,AddSource
4342014,AddSource
4923315,ChangePurpose
4923315,AddSource
4923315,ChangePlaceOfUse
6801545,ChangePlaceOfUse
6801545,ChangeSource
6801545,ChangePurpose
6801545,AddSource
6801545,AddIrrigatedArea
2085118,ChangePlaceOfUse
4663973,AddSource
4663973,ChangePlaceOfUse
5682755,ChangeEntireWR
5682755,ChangePurpose
5682755,ChangePlaceOfUse
6801544,ChangeOther
6801544,AddSource
6801544,ChangeSource
6801544,ChangePlaceOfUse
6772224,ChangePlaceOfUse
6772224,ChangeEntireWR
6772224,ChangeSource
6772224,ChangePurpose
6772224,AddSource
4528664,AddSource
4528664,ChangeEntireWR
2129556,ChangePlaceOfUse
4251776,ChangePurpose
4251776,ChangePlaceOfUse
2089029,ChangePlaceOfUse
2089029,ChangeSource
4234366,ChangePlaceOfUse
4234366,ChangeSource
4681929,AddSource
4923200,ChangePurpose
4923200,ChangePlaceOfUse
4923200,AddSource
6800725,AddPurpose
6800725,ChangePlaceOfUse
6800725,ChangeOther
6800725,AddSource
6800725,ChangePurpose
6800729,ChangePlaceOfUse
6800729,AddSource
6800729,ChangePurpose
6800729,AddPurpose
6800729,ChangeOther
2032489,ChangePartOfWR
2032489,ChangePlaceOfUse
2086907,AddSource
2087338,AddSource
2087516,ChangePlaceOfUse
2087516,ChangePurpose
2032730,AddSource
6579594,AddIrrigatedArea
6579594,AddSource
2087146,ChangeSource
2087146,ChangePurpose
2087146,ChangePlaceOfUse
4412861,AddSource
4412861,ChangePlaceOfUse
4412861,ChangePurpose
4710450,ChangePlaceOfUse
4710450,ChangePurpose
4710450,ChangeSource
4710450,AddSource
2145070,AddSource
2145070,ChangePlaceOfUse
2089801,ChangeOther
2089801,ChangePurpose
2089801,ChangePlaceOfUse
2145483,ChangePlaceOfUse
2145483,AddSource
2145484,AddSource
2145484,ChangePlaceOfUse
2145485,ChangePlaceOfUse
2145485,AddSource
2145486,AddSource
2145486,ChangePlaceOfUse
2145564,ChangePlaceOfUse
2145564,AddSource
2145565,AddSource
2145565,ChangePlaceOfUse
2145073,AddSource
2089976,AddSource
4203774,ChangeEntireWR
4203774,ChangeSource
2129601,AddSource
5119554,AddSource
5119554,ChangeEntireWR
4285848,ChangePurpose
4285848,AddSource
4285848,ChangePlaceOfUse
4251885,AddSource
2145117,AddSource
2145117,ChangeSource
2145131,AddSource
2145131,ChangeSource
4224772,AddSource
4224772,ChangeSource
4224825,AddSource
2145732,AddSource
2145732,ChangePlaceOfUse
4250448,ChangePlaceOfUse
4250448,AddSource
2089040,AddSource
2089040,ChangePurpose
2089040,ChangeSource
4220124,ChangePlaceOfUse
4220124,ChangeSource
4542942,AddSource
2144742,ChangeEntireWR
2144742,AddSource
2089947,AddSource
6801165,ChangePartOfWR
6801165,ChangePlaceOfUse
6801165,AddSource
6800340,AddSource
6800340,ChangePlaceOfUse
6800340,ChangeSource
2145099,AddSource
5922654,ChangeEntireWR
5922654,ChangeSource
5922654,ChangePlaceOfUse
6802270,ChangePlaceOfUse
6802270,AddSource
6802270,ChangeEntireWR
2089002,AddSource
6800008,ChangePlaceOfUse
6800008,ChangeEntireWR
6800008,AddSource
2129427,ChangePlaceOfUse
2129427,AddSource
2145475,AddSource
2145475,ChangePlaceOfUse
2145838,ChangeSource
2145937,AddSource
2145938,ChangeSource
2145938,ChangePlaceOfUse
2145839,ChangePlaceOfUse
2145939,ChangeSource
2145940,ChangeSource
2145940,ChangePlaceOfUse
6798896,AddSource
6798896,ChangeEntireWR
6798895,AddSource
6798895,ChangeEntireWR
4305134,ChangePlaceOfUse
4305134,AddSource
2145840,ChangeSource
2145840,ChangePlaceOfUse
6691055,ChangeSource
6691055,ChangeEntireWR
6691055,ChangePurpose
6691055,AddPurpose
6691055,ChangePlaceOfUse
6801676,ChangePlaceOfUse
6801676,ChangeSource
6801676,ChangeEntireWR
4175747,Consolidate
4175747,AddSource
4245331,Consolidate
4245331,AddSource
6800676,AddSource
6800676,ChangeEntireWR
2089246,ChangePlaceOfUse
4499560,ChangeSource
2145748,ChangeEntireWR
2145748,ChangePlaceOfUse
2145748,ChangeOther
2145748,ChangePurpose
2145748,ChangeSource
2145748,AddSource
4542956,AddSource
2129591,ChangePlaceOfUse
2129591,AddSource
5199182,ChangeEntireWR
5199182,AddSource
5199182,ChangePlaceOfUse
4251083,ChangePlaceOfUse
4251083,ChangePurpose
6798832,ChangeEntireWR
6798832,ChangePlaceOfUse
4259279,ChangePlaceOfUse
4259279,AddSource
2129450,ChangePlaceOfUse
2129450,AddSource
2129450,ChangePartOfWR
2145071,AddSource
4686675,ChangePlaceOfUse
4686675,ChangeEntireWR
4686675,AddSource
6801579,ChangeEntireWR
6801579,ChangePlaceOfUse
6801579,AddIrrigatedArea
4244689,ChangeEntireWR
4244689,ChangePlaceOfUse
4244689,AddSource
4639220,ChangePurpose
4639220,ChangePlaceOfUse
4639220,AddSource
4639220,ChangeSource
4639220,ChangeOther
2088966,ChangePlaceOfUse
2088966,ChangeSource
2088966,AddSource
2088966,ChangeEntireWR
2089999,AddSource
2089999,ChangePlaceOfUse
6799539,AddSource
6799539,ChangeEntireWR
6799539,ChangePlaceOfUse
2145921,AddSource
2145921,ChangePlaceOfUse
2089948,AddSource
2089948,ChangePlaceOfUse
2089948,ChangeSource
2145032,ChangePlaceOfUse
2129461,AddSource
2129461,ChangePlaceOfUse
2145212,ChangeSource
2145835,ChangeOther
2145835,ChangePlaceOfUse
2145233,AddSource
6798819,ChangePlaceOfUse
6798819,ChangeEntireWR
2144908,ChangeEntireWR
2144908,ChangePlaceOfUse
2088917,AddSource
2129455,AddSource
2088731,AddSource
2088731,ChangePlaceOfUse
2088731,ChangeSource
5966977,ChangeEntireWR
5966977,ChangePlaceOfUse
5966977,AddSource
4215654,ChangePurpose
4215654,AddSource
4215654,ChangePlaceOfUse
4215654,Consolidate
6798831,ChangeEntireWR
6798831,ChangePlaceOfUse
2129725,AddSource
4205480,AddSource
4205480,Consolidate
6717387,AddSource
6717387,ChangeEntireWR
6717387,ChangePlaceOfUse
4181953,ChangePurpose
4181953,ChangePlaceOfUse
5682242,AddSource
5682242,ChangeSource
5682242,ChangePlaceOfUse
5682242,ChangePartOfWR
2089998,Consolidate
2089998,ChangePlaceOfUse
2089998,AddSource
2089998,ChangeEntireWR
2129457,ChangeSource
2129457,ChangeOther
2129457,ChangeEntireWR
6128791,ChangeEntireWR
6128791,AddSource
4225752,ChangeSource
2144895,Consolidate
2144895,ChangePlaceOfUse
2144895,AddSource
2145961,AddSource
4275858,ChangePlaceOfUse
4275858,AddSource
4275903,AddSource
4275903,ChangePlaceOfUse
2095330,ChangePlaceOfUse
2095330,AddSource
2144978,AddSource
4249601,ChangeSource
4249601,ChangePlaceOfUse
2088985,ChangePlaceOfUse
2146118,AddSource
2145164,ChangePurpose
2145164,ChangeEntireWR
2145164,ChangeSource
2145164,ChangePlaceOfUse
4145428,ChangeSource
4145428,AddSource
4145428,ChangePlaceOfUse
4145428,ChangePurpose
2145010,AddSource
2145837,Consolidate
2145936,AddSource
2129614,ChangePurpose
2129614,AddSource
2129614,ChangePlaceOfUse
2088952,ChangeSource
2088952,ChangePlaceOfUse
2088952,ChangePurpose
2088963,ChangeSource
2089715,AddSource
2145455,AddSource
2145455,ChangePlaceOfUse
2145456,AddSource
2145456,ChangePlaceOfUse
2145457,AddSource
2145457,ChangePlaceOfUse
4225646,ChangePlaceOfUse
4225646,AddSource
2145452,AddSource
2145452,ChangePlaceOfUse
2145487,AddSource
2145487,ChangePlaceOfUse
4225823,ChangePlaceOfUse
6800677,ChangeEntireWR
6800677,AddSource
2089061,AddSource
4218714,ChangePlaceOfUse
6799538,ChangePlaceOfUse
6799538,AddSource
4284659,ChangeSource
4284659,ChangePlaceOfUse
2129631,ChangePlaceOfUse
2089196,AddSource
4261267,ChangePlaceOfUse
4261267,AddSource
6798834,ChangeEntireWR
6798834,ChangePlaceOfUse
2129588,ChangePlaceOfUse
2129588,ChangeSource
2144798,ChangePurpose
2144798,AddSource
2144798,ChangePlaceOfUse
6802566,ChangePlaceOfUse
6802566,ChangePartOfWR
4507738,ChangeSource
4507738,ChangePlaceOfUse
4507738,ChangePurpose
4507738,AddSource
2129734,ChangeSource
2129734,ChangePlaceOfUse
6264169,ChangeSource
6264169,ChangeEntireWR
6264169,ChangePlaceOfUse
4234013,ChangePlaceOfUse
4234013,ChangeEntireWR
4234013,AddSource
4175823,Consolidate
2129426,AddSource
2090007,ChangeEntireWR
2090007,AddSource
2090007,ChangePlaceOfUse
4165947,ChangePlaceOfUse
4251899,ChangePlaceOfUse
4251899,AddSource
4251914,ChangePlaceOfUse
4251914,AddSource
5804262,AddSource
5804262,ChangeEntireWR
5804262,ChangePlaceOfUse
2144919,AddSource
2145981,AddSource
2145981,ChangePlaceOfUse
2145981,Consolidate
4225858,ChangePlaceOfUse
4214584,Consolidate
4214584,AddSource
2145075,AddSource
2145075,ChangePlaceOfUse
2129574,AddSource
2141313,ChangeSource
2141313,ChangePlaceOfUse
2141313,AddSource
2145122,AddSource
4221560,ChangePlaceOfUse
4221560,ChangePurpose
4221560,AddSource
2145263,ChangePurpose
2145263,ChangePlaceOfUse
2145262,ChangePlaceOfUse
4214625,Consolidate
4214625,AddSource
4169784,AddSource
2145116,AddSource
2145116,ChangeSource
2145754,ChangeSource
2145754,AddSource
2145754,ChangePlaceOfUse
2145753,ChangePlaceOfUse
2145753,ChangeOther
4216857,ChangeSource
4216857,ChangePlaceOfUse
4216857,ChangeEntireWR
2089057,AddSource
4264786,ChangePartOfWR
4264786,AddSource
4264786,ChangePlaceOfUse
4469398,ChangePlaceOfUse
4469398,ChangeEntireWR
4469398,AddIrrigatedArea
4469398,AddSource
4469398,AddPurpose
4514532,ChangeSource
4514532,ChangeEntireWR
4514532,ChangePurpose
4514532,ChangePlaceOfUse
4145442,AddSource
4145442,ChangePurpose
4145442,ChangePlaceOfUse
4145442,ChangeSource
5042659,ChangePlaceOfUse
5042659,ChangeEntireWR
2089813,ChangeOther
2089813,ChangePlaceOfUse
4248570,ChangePlaceOfUse
4248570,AddSource
2129459,ChangeOther
4253027,AddSource
4218724,ChangePlaceOfUse
4218724,AddIrrigatedArea
2089247,ChangePlaceOfUse
2089247,ChangeSource
2089247,AddSource
4225895,ChangePlaceOfUse
4225895,AddSource
4152596,ChangePlaceOfUse
6008697,ChangeEntireWR
6008697,AddSource
2145264,ChangeSource
4253087,ChangeSource
4256944,AddSource
2129587,ChangePlaceOfUse
2129587,ChangeSource
4286176,AddSource
4286176,ChangePurpose
4286176,ChangePlaceOfUse
2089974,ChangePlaceOfUse
4245924,ChangePlaceOfUse
2129575,AddSource
2129575,ChangeOther
2129575,Consolidate
2145120,AddSource
4221378,ChangePlaceOfUse
4221378,ChangeSource
4221378,AddSource
4467590,Consolidate
4467590,AddSource
4467567,AddSource
4467567,Consolidate
2129543,AddSource
2129543,ChangePurpose
6802409,AddSource
6802409,ChangeEntireWR
4146045,AddSource
4146045,Consolidate
4146045,AddPurpose
4146045,ChangePlaceOfUse
4146045,ChangePurpose
4215675,ChangePurpose
4215675,ChangePlaceOfUse
4215675,ChangeOther
6800339,ChangePartOfWR
6800339,AddSource
6800339,ChangePlaceOfUse
2145232,AddSource
2145460,ChangePlaceOfUse
2145460,ChangePurpose
4227043,ChangePlaceOfUse
4467544,Consolidate
4467544,AddSource
4467436,AddSource
4467436,ChangePlaceOfUse
