ParentWaRecId	ChildWaRecId	IsMitigationFlag
2080039	2032868	False
2080039	2032871	False
2080039	2032874	
2080039	2032875	
2080039	2032955	
2080039	2032972	
2080039	2032973	False
2080039	2032974	
2080039	2032975	
2080039	2032976	False
2080039	2032977	False
2080039	2032978	False
2080039	2032979	
2080039	2032980	False
2080039	2032981	False
2080039	2032982	False
2080039	2033014	False
2080039	2033015	
2080039	2033018	
2080039	2033019	False
2080039	2033020	
2080039	2033022	
2080039	2033023	False
2080039	2033024	False
2080039	2033026	False
2080039	2033039	False
2080039	2084656	
2080039	2084788	
2080039	2084844	
2080039	2084845	False
2080039	2084846	False
2080039	2084849	
2080039	2085022	
2080039	2085043	False
2080039	2085057	
2080039	2085061	False
2080039	2085062	False
2080039	2085070	False
2080039	2085072	
2080039	2085073	False
2080039	2085075	
2080039	2085080	False
2080039	2085142	
2080039	2085143	False
2080039	2085144	
2080039	2085206	
2080039	2085238	
2080039	2085271	False
2080039	2085272	False
2080039	2085273	False
2080039	2086843	False
2080039	2086844	False
2080039	2086845	False
2080039	2086846	False
2080039	2086847	False
2080039	2086849	False
2080039	2086851	False
2080039	2086852	False
2080039	2086853	False
2080039	2086881	
2080039	2086924	False
2080039	2087138	
2080039	2087166	
2080039	2087226	False
2080039	2087295	False
2080039	2087342	
2080039	2087518	
2080039	2087519	
2080039	2087520	
2080039	2087521	
2080039	2087522	False
2080039	2087523	
2080039	2087588	False
2080039	2087673	
2080039	2087687	
2080039	2087695	
2080039	2087704	
2080039	2087713	
2080039	2087740	False
2080039	4146090	
2080039	4162871	
2080039	4168926	
2080039	4182874	
2080039	4184292	
2080039	4247791	False
2080039	4247804	False
2080039	4285637	False
2080039	4285655	False
2080039	4285673	False
2080039	4285691	False
2080039	4289217	False
2080039	4402400	
2080039	4462610	False
2080039	4594676	False
2080039	4638924	False
2080039	4667511	False
2080039	4677084	False
2080039	5080441	False
2080039	5080460	False
2080039	5119349	False
2080039	5119705	False
2080039	5356080	False
2080039	5356090	False
2080039	5645382	False
2080039	5645392	False
2080039	5921254	
2080039	6799090	False
2080039	6799091	False
2080039	6799092	False
2080039	6799093	False
2080039	6799917	
2080039	6799918	
2080039	6799919	
2080039	6799924	
2080039	6800429	False
2080039	6800438	False
2080039	6800439	False
2080039	6800770	False
2080040	2032865	
2080041	2086918	
2080044	2085219	
2080044	2087304	
2080044	2087733	
2080044	4436363	
2080045	2085220	
2080045	2087129	
2080045	2087305	
2080045	2087732	
2080045	4439859	
2080046	2085020	
2080048	2087015	
2080054	2075337	
2080054	2087109	
2080061	6801673	False
2080064	4259673	
2080064	6085225	
2080064	6674636	
2080065	4164192	
2080065	4164206	
2080065	5921725	
2080068	2075391	
2080073	2087622	
2080073	4273028	
2080076	2032496	
2080080	2087020	
2080082	4158239	
2080084	2084789	
2080084	2087451	
2080084	2087470	
2080084	2087602	
2080084	4234082	
2080084	4234530	
2080084	4276407
4227054	4227054
2080084	4440035	
2080084	4494887	
2080084	4624512	
2080084	4679466	
2080084	4734241	
2080084	5281247	
2080096	2075388	
2080096	4171425	
2080097	2087072	
2080128	2084878	
2080128	5241065	
2080135	6801216	False
2080149	4145876	
2080156	2085258	
2080164	5965926	
2080233	2087235	
2080239	2075386	
2080239	4761651	False
2080242	6801671	False
2080249	4766996	False
2080250	4750081	False
2080251	4766982	False
2080252	4759593	False
2080253	4759619	False
2080257	2086728	
2080257	2087229	
2080258	4645976	
2080298	2084879	
2080299	4193958	
2080312	4216710	
2080315	4216724	
2080414	6803029	False
2080415	2075368	
2080436	2075334	
2080454	4185276	
2080458	4594715	
2080471	5481061	
2080476	4584983	
2080493	2085269	
2080493	2085406	
2080493	2087124	
2080493	4201302	
2080530	2075398	
2080530	4149934	
2080544	4284648	
2080544	4463446	
2080545	2075377	
2080550	2075380	
2080554	2086935	
2080580	4523811	
2080610	4441038	
2080625	2032679	
2080644	2087216	
2080644	4218354	
2080658	5602069	
2080666	4472853	
2080713	2086766	
2080713	2087340	
2080723	4474113	
2080728	4261985	
2080728	4645567	
2080762	2032384	
2080765	6669793	
2080777	2075482	
2080777	2084544	
2080785	2075379	
2080809	4146205	
2080839	4620682	
2080839	4719772	
2080839	5683192	
2080839	6801954	False
2080859	6677254	
2080861	4653835	
2080861	6802221	False
2080873	6799527	
2080878	2032602	False
2080878	2084865	
2080881	6802840	False
2080887	2084650	
2080896	2086904	
2080897	2086905	
2080905	2087670	
2080909	2086906	
2080911	4219646	
2080911	4219658	
2080912	2087460	
2080912	5162838	
2080923	2084531	
2080940	4653906	
2080943	6676918	
2080948	2087205	
2080948	4215474	
2080957	2032958	
2080957	4187474	
2080957	4323697	
2080957	4509865	
2080974	4159603	
2081039	2032522	
2081039	2032550	
2081039	2085116	
2081048	4234581	
2081048	5525253	
2081071	2085056	
2081116	4231774	
2081146	4657139	
2081158	2086880	
2081170	6802994	False
2081173	4149732	
2081198	6802841	False
2081205	2086923	
2081211	5480950	
2081215	5921637	
2081220	6801787	False
2081224	4648368	
2081234	4187490	
2081235	4225078	
2081246	2032422	
2081274	6323798	
2081274	6323850	
2081274	6503098	
2081274	6800695	False
2081274	6802927	False
2081286	4415523	
2081287	4692553	
2081290	2084506	
2081290	4414762	
2081301	2085069	
2081308	2085031	
2081318	4665274	
2081318	6803040	False
2081330	2087270	
2081339	2086903	
2081339	2087505	
2081342	4485886	
2081342	4529470	
2081342	4660341	
2081354	2032398	
2081354	4149841	
2081364	6801783	False
2081381	2032461	
2081385	4553223	
2081389	2075384	
2081389	2085119	
2081389	4242839	
2081412	2033000	
2081412	4219605	
2081412	4219636	
2081414	2085055	
2081414	4516140	
2081414	4516191	
2081417	2032353	
2081419	2087510	
2081467	4414954	
2081471	2084507	
2081496	2075359	
2081517	2032401	
2081517	2032593	
2081517	2087387	
2081517	4149821	
2081517	4646871	
2081534	4440965	
2081540	2033013	
2081549	2085003	
2081549	2085278	
2081549	2087278	
2081549	4185216	
2081553	5645673	
2081554	6799932	
2081558	4588780	
2081598	2086919	
2081605	2086908	
2081613	4342532	
2081626	2085279	
2081626	2087231	
2081626	2087279	
2081626	4185227	
2081649	6577335	
2081705	2085019	
2081718	5646709	
2081729	2085203	
2081729	2087526	
2081734	6798838	
2081772	4653924	
2081781	4667699	
2081784	2032783	
2081795	2075163	
2081805	2032379	
2081805	6800189	
2081813	2038205	
2081813	5320062	
2081813	5846901	
2081813	6800950	False
2081815	6726434	
2081819	2075393	
2081820	6799953	
2081820	6799954	
2081855	2075480	
2081855	2087230	
2081874	2086926	
2081889	6577385	
2081927	6799835	False
2081938	2087181	
2081938	4294318	
2081957	4170268	
2082018	4669386	
2082018	4726690	
2082018	6800692	False
2082021	4261947	
2082021	4632759	
2082047	5645748	
2082052	4474066	
2082066	2087204	
2082066	4272154	
2082075	2032610	
2082083	6801292	False
2082088	6260823	
2082089	6260889	
2082090	6260913	
2082091	6261023	
2082103	4493456	
2082103	4546032	
2082103	4563492	
2082114	2087203	
2082115	4157144	
2082123	2033001	
2082123	2084840	
2082146	4144451	
2082154	2087274	
2082174	2032431	
2082174	2032432	
2082174	2032433	
2082174	6801619	False
2082174	6802328	False
2082174	6802335	False
2082179	2032387	
2082179	4175388	
2082180	2032386	
2082180	4194452	
2082183	2032389	
2082183	4285061	
2082187	4665146	
2082187	6803042	False
2082203	2087383	
2082223	2032631	
2082223	4342603	
2082240	2085204	
2082240	2087525	
2082242	4412095	
2082246	6801210	False
2082263	4412156	
2082267	2086929	
2082267	4202191	
2082267	4424669	
2082276	5523791	
2082282	2075354	
2082282	6090303	
2082297	2075357	
2082300	2087509	
2082323	2085013	
2082325	2032765	
2082331	6569761	
2082345	2032760	
2082345	2086746	
2082349	4164636	
2082362	4157011	
2082380	4688957	
2082387	4502654	
2082388	4530000	
2082395	2086927	
2082399	4647898	
2082407	2085058	
2082419	2085277	
2082419	2087277	
2082422	2086771	
2082431	2086922	
2082440	6798942	
2082443	4287362	
2082454	4305261	
2082460	2084662	
2082460	2087455	
2082460	4414495	
2082465	4665126	
2082465	6803041	False
2082473	4160818	
2082478	4197593	
2082479	4170258	
2082480	2085065	
2082480	4197611	
2082480	4228250	
2082512	4410868	
2082517	2086973	
2082522	2085198	
2082557	4586466	
2082597	4259809	
2082651	2087359	
2082656	6798870	
2082665	2032764	
2082680	4474375	
2082681	4474505	
2082682	2075371	
2082688	2085042	
2082696	2085216	
2082696	6282586	
2082700	4466334	
2082719	2084714	
2082723	2032814	
2082724	2084740	
2082734	4151064	
2082734	4168721	
2082742	4302643	
2082742	4495227	
2082751	2086931	
2082751	4716193	
2082753	2086933	
2082771	4262800	
2082771	4332020	
2082772	2087112	
2082772	4270791	
2082772	4615661	
2082784	2032620	
2082784	2084783	
2082784	2087448	
2082811	2087267	
2082814	2086971	
2082815	4259083	
2082815	4259172	
2082835	6798940	
2082845	6802977	False
2082846	2087269	
2082848	4441115	
2082849	5319968	
2082855	2075366	
2082856	2084881	
2082861	6007783	
2082861	6684258	False
2082862	4441307	
2082877	4156914	
2082881	2032992	
2082881	2086775	
2082888	4202394	
2082889	2075165	
2082889	6802751	False
2082898	4715325	
2082910	2032352	
2082910	2032543	
2082916	5724840	
2082917	2086934	
2082918	2085090	
2082922	2085115	
2082922	4480697	
2082922	4480755	
2082922	4669588	
2082923	2032728	
2082926	2086767	
2082926	4304999	
2082930	2032866	
2082930	4678589	
2082939	2085037	
2082945	6801209	False
2082947	4527294	
2082951	4165067	
2082952	2087276	
2082952	4165247	
2082959	5320110	
2082960	2087668	
2082970	2032495	
2082970	2087557	
2082970	4247342	
2082975	2087245	
2082986	4165320	
2082990	4165388	
2082990	4180436	
2082990	4180446	
2082997	5803643	
2082998	2084761	
2082998	4348165	
2083009	2085021	
2083011	4156777	
2083013	2085077	
2083013	4710784	
2083017	4689176	
2083024	4165130	
2083054	2075396	
2083054	4149951	
2083054	4150383	
2083057	2087294	
2083057	4681479	
2083057	4735275	
2083057	5161927	
2083058	4206924	
2083059	6802104	False
2083089	6802660	False
2083103	2087594	
2083104	2087596	
2083106	2087335	
2083106	2087514	
2083106	4144333	
2083107	4167648	
2083108	2032815	False
2083112	2087336	
2083112	2087515	
2083112	4144398	
2083113	4171557	
2083116	4157624	
2083117	2087260	
2083120	2087298	
2083120	4291947	
2083137	2084843	
2083137	4164344	
2083137	6799920	
2083140	4187950	
2083140	4217300	
2083140	4217526	
2083141	2085223	
2083145	2087597	
2083146	2087598	
2083148	2085120	
2083149	2085024	
2083149	4187790	
2083160	2075356	
2083169	6166387	
2083179	2087107	
2083220	2086735	
2083227	6166406	
2083232	4215617	
2083232	6799964	
2083237	4215842	
2083239	2087447	
2083244	2087620	
2083248	2087337	
2083248	2087513	
2083248	4144429	
2083266	2087093	
2083282	4158581	
2083290	4160858	
2083292	5404676	
2083294	2085276	
2083294	2087495	
2083295	2087097	
2083304	2084525	
2083306	6772163	
2083333	2086945	
2083334	4334390	
2083334	4486605	
2083334	6799827	
2083340	4184972	
2083342	2084760	
2083342	4348458	
2083351	2087251	
2083383	2087242	
2083384	2075397	
2083384	4149965	
2083384	4150374	
2083391	4165284	
2083402	4175514	
2083415	4165061	
2083418	2087593	
2083419	2087595	
2083443	4165076	
2083449	2084758	False
2083450	2087083	
2083455	4555047	
2083463	4415031	
2083470	4515105	
2083470	4515351	
2083471	2075392	
2083472	2032627	
2083472	4342085	
2083473	2032628	
2083473	4342269	
2083475	4173884	
2083498	4167639	
2083508	4160849	
2083511	4156789	
2083524	2085113	
2083532	2087261	
2083549	4271597	
2083550	4271345	
2083558	2087255	
2083558	2087259	
2083578	4172197	
2083593	2087543	False
2083593	2087544	False
2083593	6801429	False
2083595	4191042	
2083595	4191049	
2083600	6801674	False
2083601	2084806	
2083604	2086967	
2083608	5963892	
2083615	2087297	
2083615	4291913	
2083616	6221935	
2083618	4156816	
2083620	2084794	
2083633	2084757	
2083636	4169618	
2083661	2085099	
2083662	2084805	
2083662	4249897	
2083662	4260835	
2083672	4160779	
2083682	4160644	
2083682	4160652	
2083689	2087401	
2083710	4223759	
2083712	2086865	
2083712	2086866	
2083713	4276138	
2083713	4636896	
2083714	4156823	
2083716	4288639	
2083716	4288689	
2083718	6802774	False
2083725	4157197	
2083728	2032999	
2083728	2084839	
2083728	4649456	
2083732	4466628	
2083752	5320028	
2083753	2087118	
2083755	5965508	
2083776	4188044	
2083777	4415195	
2083781	2087065	
2083782	2084520	
2083783	2075395	
2083783	2087530	
2083783	4234796	
2083794	2038201	
2083794	4152184	
2083794	4158434	
2083806	2085033	
2083813	6166364	
2083819	2084876	
2083822	4191018	
2083842	4182552	
2083843	2087076	
2083844	2084522	
2083845	2084521	
2083846	2032616	
2083846	2084781	
2083846	2087445	
2083846	4149287	
2083846	4196840	
2083847	2032618	
2083847	2084782	
2083847	2087446	
2083865	2084524	
2083866	2084523	
2083888	6801784	False
2083894	2085047	
2083894	4341895	
2083895	6732643	
2083901	2080163	
2083901	2080164	
2083901	2080165	
2083906	4160684	
2083920	5239335	
2083923	4158620	
2083923	4158632	
2083925	4158409	
2083936	4735346	
2083940	2087186	
2083941	6799753	
2083947	2084826	
2083947	4519411	
2083960	2085082	False
2083969	4201570	
2083969	4476511	
2083970	4348789	
2083982	2087268	
2083986	2087085	
2083994	5405383	
2084000	4160807	
2084001	4615087	
2084016	4156962	
2084017	2085205	False
2084019	2087389	
2084019	4192883	
2084019	4228754	
2084019	4482096	
2084022	2087384	
2084023	4157373	
2084040	4182218	
2084040	4182237	
2084040	4182255	
2084061	4195033	
2084062	2084518	
2084063	2084519	
2084064	2087060	
2084071	2087492	
2084072	2087493	
2084078	5801465	
2084078	5801481	
2084083	4158641	
2084090	2084825	
2084090	4519203	
2084097	2075375	
2084099	2075374	
2084100	2075373	
2084102	2075372	
2084103	2087088	
2084111	2032493	
2084111	2087555	
2084111	6733992	
2084112	2032494	
2084112	2087556	
2084112	6734034	
2084114	2087084	
2084115	2087086	
2084119	4157634	
2084126	2087541	
2084136	4648160	
2084144	4160791	
2084153	2084824	
2084153	4517309	
2084157	6800190	
2084162	6775817	
2084170	6219485	
2084178	6166338	
2084182	4158259	
2084207	2085046	
2084207	4341779	
2084210	4193675	
2084227	4191024	
2084242	4156798	
2084251	2032606	
2084253	4156927	
2084254	4156653	
2084264	2087090	
2084279	4156982	
2084284	2087248	
2084298	4165259	
2084299	4165279	
2084304	4255102	
2084305	2032603	
2084315	4225092	
2084315	6281947	
2084320	6801786	False
2084322	2084517	
2084322	2087529	
2084322	4290590	
2084322	4290604	
2084324	2087089	
2084330	4168337	
2084331	4168359	
2084332	4168352	
2084333	4168345	
2084335	2032872	
2084342	2085027	
2084352	2087082	
2084352	6800492	False
2084364	4924499	
2084370	2085028	
2084371	4152323	
2084372	2075350	
2084373	4156251	
2084386	2087234	
2084394	2075483	
2084394	2084852	
2084394	5525124	
2084395	4462731	
2084397	2032577	
2084418	2084646	
2084432	4553107	
2084444	2087246	
2084451	6463254	
2084453	2032619	
2084453	2084778	
2084453	2087442	
2084455	2032617	
2084455	2084779	
2084455	2087443	
2084455	4199909	
2084456	2032615	
2084456	2084780	
2084456	2087444	
2084456	4149230	
2084456	4196864	
2084456	6202524	
2084459	4654041	
2084470	4586323	
2084473	2087542	
2084473	6801430	False
2084484	2087890	
2084495	4182607	
2084499	4285901	
2084499	4285921	
2084499	4285943	
2084500	4286229	
2084500	4286286	
2084500	4286327	
2084508	4745805	False
2084513	6388082	False
2084516	4761676	False
2084541	2032408	
2084543	6802746	False
2084564	4190842	
2084574	2032523	
2084579	2084875	
2084581	2075358	
2084584	2087247	
2084588	2085160	
2084591	2087066	
2084592	4190937	
2084593	4190962	
2084594	4190882	
2084603	5319839	
2084605	5319865	
2084609	2075171	
2084609	4150662	
2084609	4150697	
2084609	4196688	
2084609	4196698	
2084609	4196708	
2084609	4196718	
2084614	2087010	
2084615	4165289	
2084630	4242575	
2084636	2087081	
2084645	5767470	
2084645	5767482	
2084647	4485839	
2084647	4485850	
2084658	2038435	
2084661	2086727	
2084661	2087459	
2084666	2084667	
2084666	2086855	
2084670	4746521	False
2084675	4221132	
2084678	4202774	
2084679	2084680	
2084681	4421620	
2084681	4422641	
2084681	4445483	
2084681	4445510	
2084683	2032412	
2084683	2032414	
2084683	2032942	
2084683	4563444	
2084683	4683147	
2084683	4683156	
2084683	4683164	
2084683	5769259	
2084686	6800902	False
2084688	4635500	
2084688	4635564	
2084688	4635611	
2084689	2084690	
2084689	2084691	
2084689	4484739	
2084689	4549255	
2084689	4593744	
2084689	4654498	
2084689	4654533	
2084689	4654574	
2084689	4654700	
2084689	4654733	
2084689	4654759	
2084689	4655030	
2084690	5201568	
2084691	2084692	
2084691	4675101	
2084691	4713013	
2084691	5355616	
2084691	5355630	
2084693	2084694	
2084693	4655990	
2084693	4659388	
2084693	4659408	
2084698	6045139	
2084698	6799399	
2084698	6799760	
2084698	6802894	False
2084720	6801433	False
2084721	4199971	
2084723	2084724	
2084723	2086874	
2084731	6801672	False
2084733	4158115	
2084733	4190060	
2084737	4187892	
2084737	4187905	
2084737	4640112	
2084742	2032310	
2084746	2033008	
2084750	6801280	False
2084770	4752843	False
2084787	2032406	
2084787	4346431	
2084790	6800899	False
2084791	6801051	False
2084792	6800898	False
2084797	2084795	
2084797	2084796	
2084802	4761834	False
2084803	4762488	False
2084804	4761736	False
2084815	2032847	
2084815	2086878	
2084831	2084832	
2084831	2086872	
2084861	2084899	
2084862	2084900	
2084863	2075164	
2084863	2084861	
2084870	6048168	False
2084909	5966514	
2084909	5966525	
2084945	4683349	
2084945	4683369	
2084946	5484353	
2084946	5484365	
2085003	4666307	
2085012	4681391	
2085012	4681404	
2085022	4247791	
2085022	4247804	
2085044	4745675	False
2085050	4646298	
2085069	6802867	False
2085070	6799092	
2085070	6799093	
2085072	6799090	
2085072	6799091	
2085075	5119705	
2085105	4754057	False
2085184	2085185	
2085184	4201201	
2085190	4400748	
2085190	4596770	
2085191	6666319	
2085192	4681315	
2085192	4681332	
2085192	4681350	
2085192	4695161	
2085192	4695901	
2085224	4675294	
2085224	4845061	
2085224	4845116	
2085224	4847911	
2085229	4766862	False
2085230	4500709	
2085230	4600732	
2085230	4600806	
2085230	6045236	
2085230	6045254	
2085230	6220832	
2085231	4741409	False
2085267	2085268	
2085267	4522526	
2085272	6802820	False
2085280	4762350	False
2085308	2085370	
2085308	6570406	
2085319	2085320	
2085330	2032402	
2085330	2087223	
2085330	2087224	
